OBS,County,Current.Price,Address,Zip,Median.Home.Price,Median.Household.Income,Beds,Full.Baths,Half.Baths,Heated.Area,Year.Built,Pool,Property.Style,Pool.Type,Property.Style.Type
1656,Orange,2000,13736 BRAVANTE ALY,34786,422000,99769,3,2,1,1912,2017,Community,Townhouse,1,0
1657,Orange,2000,13707 BECKMAN DR,34786,422000,99769,3,2,1,1912,2015,Community,Townhouse,1,0
1658,Orange,2000,4205 BLUE MAJOR DR,34786,422000,99769,3,2,0,1536,2014,Community,Single Family Residence,1,1
1659,Orange,2000,12759 BOSWORTH AVE,34786,422000,99769,3,2,1,1681,2012,Community,Single Family Residence,1,1
1660,Orange,2000,7569 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1740,2009,Community,Townhouse,1,0
1661,Orange,2025,12576 FOYNES AVE,34786,422000,99769,3,2,0,1709,2009,None,Single Family Residence,0,1
1662,Orange,2050,12011 WATER RUN ALY,34786,422000,99769,3,2,1,1727,2016,Community,Townhouse,1,0
1663,Orange,2050,8621 BROOKVALE DR,34786,422000,99769,3,2,1,1545,2013,Community,Townhouse,1,0
1664,Orange,2090,13936 DARCHANCE RD,34786,422000,99769,3,2,0,1946,2008,Community,Single Family Residence,1,1
1665,Orange,2100,8620 WELLINGTON BLUE LN,34786,422000,99769,3,2,1,1822,2015,Community,Townhouse,1,0
1666,Orange,2100,12225 JOSHUA TREE TRL,34786,422000,99769,3,2,1,1833,2016,Community,Single Family Residence,1,1
1667,Orange,2100,13535 DARCHANCE RD,34786,422000,99769,3,2,0,1948,2007,None,Single Family Residence,0,1
1668,Orange,2100,11412 CENTER LAKE DR,34786,422000,99769,3,2,1,1920,2014,Community,Townhouse,1,0
1669,Orange,2150,6538 GOLDEN DEWDROP TRL,34786,422000,99769,3,2,1,1984,2012,None,Single Family Residence,0,1
1670,Orange,2150,6207 RIVER FRUIT CT,34786,422000,99769,3,2,0,1796,2003,None,Single Family Residence,0,1
1671,Orange,2200,13736 SUMMERPORT VILLAGE PKWY,34786,422000,99769,3,2,1,1976,2019,Community,Townhouse,1,0
1672,Orange,2200,7464 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1884,2015,Community,Townhouse,1,0
1673,Orange,2245,8557 LOOKOUT POINTE DR,34786,422000,99769,3,2,1,1992,2015,Community,Single Family Residence,1,1
1674,Orange,2300,7515 LAKE ALBERT DR,34786,422000,99769,3,2,0,1910,2011,Community,Single Family Residence,1,1
1675,Orange,2300,6526 SAWYER SHORES LN,34786,422000,99769,4,2,0,1842,1973,Private,Single Family Residence,1,1
1676,Orange,2400,2511 TRYON PL,34786,422000,99769,3,2,0,1983,1988,None,Single Family Residence,0,1
1677,Orange,3000,68 OAKDALE ST,34786,422000,99769,3,2,0,1601,1958,Private,Single Family Residence,1,1
1678,Orange,1300,1062 DOLPHIN DR,34787,262200,65743,3,2,0,1440,2004,Community,Townhouse,1,0
1679,Orange,1350,1062 DOLPHIN DR,34787,262200,65743,3,2,0,1440,2004,Community,Townhouse,1,0
1680,Orange,1375,13456 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1234,2005,Community,Townhouse,1,0
1681,Orange,1400,13919 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1293,2004,None,Townhouse,0,0
1682,Orange,1400,13845 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1293,2004,Community,Townhouse,1,0
1683,Orange,1400,13845 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1293,2004,Community,Townhouse,1,0
1684,Orange,1400,1003 BUTTERFLY BLVD,34787,262200,65743,3,2,0,1440,2005,Community,Townhouse,1,0
1685,Orange,1450,15326 OAK APPLE CT Unit#151,34787,262200,65743,2,2,0,1216,2008,Community,Townhouse,1,0
1686,Orange,1465,13217 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1421,2004,Community,Townhouse,1,0
1687,Orange,1475,13370 DANIELS LANDING CIR,34787,262200,65743,2,2,1,1236,2005,Community,Townhouse,1,0
1688,Orange,1500,15335 TORPOINT RD,34787,262200,65743,3,2,0,1384,2002,None,Single Family Residence,0,1
1689,Orange,1550,14445 VASHONS WAY,34787,262200,65743,2,2,1,1221,2005,Community,Townhouse,1,0
1690,Orange,1550,1359 BROKEN OAK DR Unit#B,34787,262200,65743,3,2,1,1544,2007,Community,Townhouse,1,0
1691,Orange,1600,1475 BROKEN OAK DR Unit#42B,34787,262200,65743,3,2,1,1544,2007,Community,Townhouse,1,0
1692,Orange,1600,15350 OAK APPLE CT Unit#B,34787,262200,65743,3,2,1,1544,2008,Community,Townhouse,1,0
1693,Orange,1650,1151 RAILSIDE WAY,34787,262200,65743,4,2,0,1759,2001,None,Single Family Residence,0,1
1694,Orange,1675,1280 PRIORY CIR,34787,262200,65743,3,2,1,1617,2011,Community,Townhouse,1,0
1695,Orange,1690,521 WESTPOINT GARDEN CIR,34787,262200,65743,3,2,1,1588,2006,None,Townhouse,0,0
1696,Orange,1695,1118 PRIORY CIR,34787,262200,65743,3,2,1,1625,2008,Community,Townhouse,1,0
1697,Orange,1695,15679 ORANGE HARVEST LOOP,34787,262200,65743,3,2,1,1629,2018,Community,Townhouse,1,0
1698,Orange,1695,1650 SCARLET OAK LOOP Unit#C,34787,262200,65743,3,2,1,1699,2011,Community,Townhouse,1,0
1699,Orange,1695,625 HOME GROVE DR,34787,262200,65743,4,2,0,1705,2004,Community,Single Family Residence,1,1
1700,Orange,1700,13293 DANIELS LANDING CIR,34787,262200,65743,3,2,1,1347,2004,Community,Townhouse,1,0
1701,Orange,1700,1285 PRIORY CIR,34787,262200,65743,3,2,1,1653,2011,Community,Townhouse,1,0
1702,Orange,1700,1146 PRIORY CIR,34787,262200,65743,3,2,1,1884,2008,Community,Townhouse,1,0
1703,Orange,1700,15555 HONEYBELL DR,34787,262200,65743,3,2,1,1570,2017,Community,Townhouse,1,0
1704,Orange,1740,2024 PORTCASTLE CIR,34787,262200,65743,4,2,1,1606,2006,None,Single Family Residence,0,1
1705,Orange,1750,1825 EAGLE BEAM RD,34787,262200,65743,3,2,1,1351,2003,None,Single Family Residence,0,1
1706,Orange,1750,1334 SCARLET OAK LOOP,34787,262200,65743,3,2,0,1596,2013,Community,Townhouse,1,0
1707,Orange,1750,1528 BROKEN OAK DR Unit#C,34787,262200,65743,3,2,1,1699,2007,Community,Townhouse,1,0
1708,Orange,1750,14078 AVENUE OF THE GRVS,34787,262200,65743,3,2,1,1472,2011,None,Townhouse,0,0
1709,Orange,1750,455 HOME GROVE DR,34787,262200,65743,3,2,0,1514,2004,Community,Single Family Residence,1,1
1710,Orange,1790,5748 CYPRESS HILL RD,34787,262200,65743,2,2,1,1700,2019,Community,Townhouse,1,0
1711,Orange,1795,1559 PRIORY CIR,34787,262200,65743,3,2,1,1780,2011,Community,Townhouse,1,0
1712,Orange,1799,1241 PRIORY CIR,34787,262200,65743,3,2,1,1884,2011,Community,Townhouse,1,0
1713,Orange,1800,1131 BURLAND CIR,34787,262200,65743,3,2,0,1539,2004,None,Single Family Residence,0,1
1714,Orange,1800,5583 LAUREL CHERRY AVE,34787,262200,65743,3,2,1,1625,2015,Community,Townhouse,1,0
1715,Orange,1800,11019 BOOKMARK LN,34787,262200,65743,3,2,1,1615,2019,None,Townhouse,0,0
1716,Orange,1800,1532 LOCH AVICH RD,34787,262200,65743,3,2,0,1384,2003,None,Single Family Residence,0,1
1717,Orange,1800,15340 OAK APPLE CT Unit#B,34787,262200,65743,3,2,1,1544,2008,Community,Townhouse,1,0
1718,Orange,1800,1229 PRIORY CIR,34787,262200,65743,3,2,1,1892,2011,Community,Townhouse,1,0
1719,Orange,1850,14432 PLEACH ST,34787,262200,65743,3,2,1,1683,2006,Community,Townhouse,1,0
1720,Orange,1850,1227 SCARLET OAK LOOP,34787,262200,65743,3,2,1,1716,2014,Community,Townhouse,1,0
1721,Orange,1850,5715 NEW INDEPENDENCE PKWY,34787,262200,65743,3,2,1,1550,2012,Community,Townhouse,1,0
1722,Orange,1850,9549 AMBER CHESTNUT WAY,34787,262200,65743,3,2,1,1810,2018,Community,Townhouse,1,0
1723,Orange,1850,1407 SPRING RIDGE DR,34787,262200,65743,3,2,0,1949,1989,None,Single Family Residence,0,1
1724,Orange,1875,1650 PORTCASTLE CIR,34787,262200,65743,3,2,1,1857,2006,None,Single Family Residence,0,1
1725,Orange,1875,5657 NEW INDEPENDENCE PKWY,34787,262200,65743,3,2,1,1766,2012,Community,Townhouse,1,0
1726,Orange,1875,5600 WATER ROSE RD,34787,262200,65743,3,2,1,1755,2016,Community,Townhouse,1,0
1727,Orange,1875,1614 PORTCASTLE CIR Unit#4,34787,262200,65743,3,2,1,1857,2006,None,Single Family Residence,0,1
1728,Orange,1890,8081 SWEET ORANGE AVE AVE,34787,262200,65743,3,2,1,1637,2015,Community,Townhouse,1,0
1729,Orange,1899,10119 AUDUBON TRACE ALY,34787,262200,65743,3,2,0,1765,2019,Community,Single Family Residence,1,1
1730,Orange,1900,9672 EMERALD BERRY DR,34787,262200,65743,3,2,1,1810,2019,Community,Townhouse,1,0
1731,Orange,1900,6579 CALAMONDIN DR,34787,262200,65743,3,2,1,1727,2018,Community,Townhouse,1,0
1732,Orange,1900,14031 PICARD ALY,34787,262200,65743,3,2,1,1621,2018,Community,Townhouse,1,0
1733,Orange,1925,5636 WATER ROSE RD,34787,262200,65743,3,2,1,1617,2016,Community,Townhouse,1,0
1734,Orange,1930,770 CITRUS COVE DR,34787,262200,65743,3,2,0,1931,2000,None,Single Family Residence,0,1
1735,Orange,1950,6513 CALAMONDIN DR,34787,262200,65743,3,2,1,1729,2017,Community,Townhouse,1,0
1736,Orange,1950,147 TIMBERCREEK PINES CIR,34787,262200,65743,4,2,0,1738,2005,None,Single Family Residence,0,1
1737,Orange,1995,15574 MURCOTT BLOSSOM BLVD,34787,262200,65743,3,2,1,1875,2017,Community,Townhouse,1,0
1738,Orange,1995,15527 AMBERBEAM BLVD,34787,262200,65743,4,2,0,1654,2001,Community,Single Family Residence,1,1
1739,Orange,1999,13073 SOCIAL LN,34787,262200,65743,4,2,0,1705,2005,None,Single Family Residence,0,1
1740,Orange,2000,717 CLIMBING OAKS CT,34787,262200,65743,3,2,1,1940,2005,Community,Single Family Residence,1,1
1741,Orange,2000,9344 TYRELLA PINE TRL,34787,262200,65743,3,2,1,1758,2017,Community,Single Family Residence,1,1
1742,Orange,2000,15436 BLACKBEAD ST,34787,262200,65743,3,2,1,1725,2019,Community,Townhouse,1,0
1743,Orange,2000,721 WALKERS GROVE LN,34787,262200,65743,4,2,1,1892,2015,Community,Townhouse,1,0
1744,Orange,2050,9487 MEADOW HUNT WAY,34787,262200,65743,3,2,1,1881,2018,Community,Single Family Residence,1,1
1745,Orange,2088,15171 BRIDGEWATER CROSSINGS BLVD,34787,262200,65743,3,2,1,1973,2017,Community,Single Family Residence,1,1
1746,Orange,2100,8072 BLUEJACK OAK DR,34787,262200,65743,3,2,1,1851,2017,Community,Townhouse,1,0
1747,Orange,2100,7910 WINTER WREN ST,34787,262200,65743,3,2,0,1901,2014,Community,Single Family Residence,1,1
1748,Orange,2100,8150 RED STOPPER LN,34787,262200,65743,3,2,1,1738,2018,Community,Townhouse,1,0
1749,Orange,2100,14724 WATOWAN ALY,34787,262200,65743,3,2,1,1838,2018,Community,Single Family Residence,1,1
1750,Orange,2100,8135 RED STOPPER LN,34787,262200,65743,3,2,1,1710,2017,Community,Townhouse,1,0
1751,Orange,2100,14628 SETON CREEK BLVD,34787,262200,65743,4,2,1,1868,2016,Community,Single Family Residence,1,1
1752,Orange,2100,9428 TYRELLA PINE TRL,34787,262200,65743,4,2,1,1860,2017,Community,Single Family Residence,1,1
1753,Orange,2125,14107 LAKEVIEW PARK RD,34787,262200,65743,3,2,1,1954,2017,Community,Single Family Residence,1,1
1754,Orange,2150,10432 AUSTRINA OAK LOOP,34787,262200,65743,3,2,1,1745,2019,Community,Single Family Residence,1,1
1755,Orange,2350,6713 MARMALADE ALY,34787,262200,65743,4,3,0,1828,2018,Community,Townhouse,1,0
